      0: board.processor.cores.core.branchPred: index mask: 0x1ff
2370000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 13
2370000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 14
2370000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 15
2370000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 16
2370000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2370000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2370000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/57/60.60 pc: 0x1016e (divu)
2370000: board.processor.cores.core.fetch2: Scheduled Thread: 0
2370000: board.processor.cores.core.decoder: Requesting bytes 0x03d3a010 from address 0x10198
2370000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x10198
2370000: board.processor.cores.core.decoder: Decoding instruction 0xa0101353 at address 0x10196
2370000: board.processor.cores.core.decoder: Decode: Decoded flt_s instruction: 0x50000100a0101353
2370000: board.processor.cores.core.fetch2: decoder inst 0/4.2/67/70 pc: 0x10196 (flt_s)
2370000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/67 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x10196=>0x1019a).(0=>1) inst: 0/4.2/67/70 pc: 0x10196 (flt_s)
2370000: board.processor.cores.core.fetch1: Fetching from thread 0
2370000: board.processor.cores.core.fetch1: Inserting fetch into the fetch queue 0/4.2/68 addr: 0x1019c pc: 65948 line_offset: 0 request_size: 4
2370000: board.processor.cores.core.fetch1: Submitting ITLB request
2370000: board.processor.cores.core.fetch1: Got ITLB response
2370000: board.cache_hierarchy.l1icaches: access for ReadReq [19c:19f] IF hit state: 6 (E) writable: 1 readable: 1 dirty: 0 prefetched: 0 | tag: 0 secure: 0 valid: 1 | set: 0x6 way: 0
2370000: board.processor.cores.core.fetch1: Issued fetch request to memory: 0/4.2/68
2370000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
2370000: global: MinorTrace: lines=
2370000: global: MinorTrace: lines=0/4.2/68
2370000: global: MinorTrace: lines=-,0/4.2/67
2370000: global: MinorTrace: prediction=-,-
2370000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/67/70)
2370000: global: MinorTrace: lines=0/4.2/67,R,
2370000: global: MinorTrace: insts=(0/4.2/67/70),-
2370000: global: MinorTrace: insts=B
2370000: global: MinorTrace: insts=(0/4.2/66/69),R,,
2370000: global: MinorTrace: insts=-,-
2370000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2370000: global: MinorTrace: addr=,,,
2370000: global: MinorTrace: addr=,,,,,,,
2370000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2370000: global: MinorTrace: insts=(0/4.2/58/61.61),(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68)
2370000: global: MinorTrace: busy=(23,1/0/240/60)
2370000: global: MinorTrace: insts=(0/4.2/56/59.59,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2370000: global: MinorTrace: insts=-
2370000: global: MinorTrace: insts=-,-,-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/57/60.60,-,-
2370000: global: MinorTrace: insts=-,-,-
2370000: global: MinorTrace: insts=-,-,-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2370000: global: MinorTrace: insts=-,-
2370000: global: MinorTrace: insts=-,-
2370000: global: MinorTrace: insts=-,-
2370000: global: MinorTrace: insts=-,-,-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2370000: global: MinorTrace: insts=-
2370000: global: MinorTrace: insts=-,-
2370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2370000: global: MinorTrace: insts=-
2370000: global: MinorTrace: insts=0/4.2/57/60.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370000: global: MinorTrace: branch=-,-
2370000: global: MinorTrace: activity=6 stages=1,1,1,E,1
2380000: board.processor.cores.core.fetch1: recvTimingResp 1
2380000: board.processor.cores.core.fetch1: MinorLine: id=0/4.2/68 size=4 vaddr=0x1019c paddr=0x19c
2380000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2380000: board.processor.cores.core.execute: No interrupt controller
2380000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2380000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 0
2380000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 1
2380000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 2
2380000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to busy FU for another: 2 cycles
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 3
2380000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 4
2380000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 5
2380000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 6
2380000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 7
2380000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 8
2380000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 9
2380000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 10
2380000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 11
2380000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 12
2380000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 13
2380000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 14
2380000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 15
2380000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 16
2380000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2380000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2380000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/57/60.60 pc: 0x1016e (divu)
2380000: board.processor.cores.core.fetch2: Scheduled Thread: 0
2380000: board.processor.cores.core.decoder: Requesting bytes 0x03d3a010 from address 0x10198
2380000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x10198
2380000: board.processor.cores.core.fetch2: Inst not ready yet
2380000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x10198 lineWidth: 0x4
2380000: board.processor.cores.core.fetch1: Processing fetched line: 0/4.2/68
2380000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=0/4.2/68
2380000: global: MinorTrace: lines=
2380000: global: MinorTrace: lines=
2380000: global: MinorTrace: lines=0/4.2/68,-
2380000: global: MinorTrace: prediction=-,-
2380000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
2380000: global: MinorTrace: lines=R,,
2380000: global: MinorTrace: insts=-,(0/4.2/67/70)
2380000: global: MinorTrace: insts=B
2380000: global: MinorTrace: insts=(0/4.2/66/69),(0/4.2/67/70),,
2380000: global: MinorTrace: insts=-,-
2380000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2380000: global: MinorTrace: addr=,,,
2380000: global: MinorTrace: addr=,,,,,,,
2380000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2380000: global: MinorTrace: insts=(0/4.2/58/61.61),(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68)
2380000: global: MinorTrace: busy=(23,1/0/240/60)
2380000: global: MinorTrace: insts=(0/4.2/56/59.59,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2380000: global: MinorTrace: insts=-
2380000: global: MinorTrace: insts=-,-,-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/57/60.60,-
2380000: global: MinorTrace: insts=-,-,-
2380000: global: MinorTrace: insts=-,-,-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2380000: global: MinorTrace: insts=-,-
2380000: global: MinorTrace: insts=-,-
2380000: global: MinorTrace: insts=-,-
2380000: global: MinorTrace: insts=-,-,-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2380000: global: MinorTrace: insts=-
2380000: global: MinorTrace: insts=-,-
2380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2380000: global: MinorTrace: insts=-
2380000: global: MinorTrace: insts=0/4.2/57/60.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380000: global: MinorTrace: branch=-,-
2380000: global: MinorTrace: activity=6 stages=1,1,1,E,1
2390000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2390000: board.processor.cores.core.execute: No interrupt controller
2390000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2390000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 0
2390000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 1
2390000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 2
2390000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to busy FU for another: 1 cycles
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 3
2390000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 4
2390000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 5
2390000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 6
2390000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 7
2390000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 8
2390000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 9
2390000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 10
2390000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 11
2390000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 12
2390000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 13
2390000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 14
2390000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 15
2390000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2390000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 16
2390000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2390000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2390000: board.processor.cores.core.fetch2: Scheduled Thread: 0
2390000: board.processor.cores.core.decoder: Requesting bytes 0x74c3a010 from address 0x1019c
2390000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x1019c
2390000: board.processor.cores.core.decoder: Decoding instruction 0xa01003d3 at address 0x1019a
2390000: board.processor.cores.core.decoder: Decode: Decoded fle_s instruction: 0x50000100a01003d3
2390000: board.processor.cores.core.fetch2: decoder inst 0/4.2/68/71 pc: 0x1019a (fle_s)
2390000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/68 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x1019a=>0x1019e).(0=>1) inst: 0/4.2/68/71 pc: 0x1019a (fle_s)
2390000: board.processor.cores.core.fetch1: Fetching from thread 0
2390000: board.processor.cores.core.fetch1: Inserting fetch into the fetch queue 0/4.2/69 addr: 0x101a0 pc: 65952 line_offset: 0 request_size: 4
2390000: board.processor.cores.core.fetch1: Submitting ITLB request
2390000: board.processor.cores.core.fetch1: Got ITLB response
2390000: board.cache_hierarchy.l1icaches: access for ReadReq [1a0:1a3] IF hit state: 6 (E) writable: 1 readable: 1 dirty: 0 prefetched: 0 | tag: 0 secure: 0 valid: 1 | set: 0x6 way: 0
2390000: board.processor.cores.core.fetch1: Issued fetch request to memory: 0/4.2/69
2390000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
2390000: global: MinorTrace: lines=
2390000: global: MinorTrace: lines=0/4.2/69
2390000: global: MinorTrace: lines=-,0/4.2/68
2390000: global: MinorTrace: prediction=-,-
2390000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/68/71)
2390000: global: MinorTrace: lines=0/4.2/68,R,
2390000: global: MinorTrace: insts=(0/4.2/68/71),-
2390000: global: MinorTrace: insts=B
2390000: global: MinorTrace: insts=(0/4.2/66/69),(0/4.2/67/70),R,
2390000: global: MinorTrace: insts=-,-
2390000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2390000: global: MinorTrace: addr=,,,
2390000: global: MinorTrace: addr=,,,,,,,
2390000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2390000: global: MinorTrace: insts=(0/4.2/58/61.61),(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68)
2390000: global: MinorTrace: busy=(23,1/0/240/60)
2390000: global: MinorTrace: insts=(0/4.2/56/59.59,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,1,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2390000: global: MinorTrace: insts=-
2390000: global: MinorTrace: insts=-,-,-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/57/60.60
2390000: global: MinorTrace: insts=-,-,-
2390000: global: MinorTrace: insts=-,-,-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2390000: global: MinorTrace: insts=-,-
2390000: global: MinorTrace: insts=-,-
2390000: global: MinorTrace: insts=-,-
2390000: global: MinorTrace: insts=-,-,-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2390000: global: MinorTrace: insts=-
2390000: global: MinorTrace: insts=-,-
2390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2390000: global: MinorTrace: insts=-
2390000: global: MinorTrace: insts=0/4.2/57/60.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390000: global: MinorTrace: branch=-,-
2390000: global: MinorTrace: activity=6 stages=1,1,1,E,1
2400000: board.processor.cores.core.fetch1: recvTimingResp 1
2400000: board.processor.cores.core.fetch1: MinorLine: id=0/4.2/69 size=4 vaddr=0x101a0 paddr=0x1a0
2400000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2400000: board.processor.cores.core.execute: No interrupt controller
2400000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2400000: board.processor.cores.core.execute: Attempting to commit [tid:0]
2400000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
2400000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
2400000: board.processor.cores.core.execute: Trying to commit from FUs
2400000: global: ExecContext setting PC: (0x1016e=>0x10172).(0=>1)
2400000: board.processor.cores.core.execute: Committing inst: 0/4.2/57/60.60 pc: 0x1016e (divu)
2400000: board.processor.cores.core.execute: Unstalling 2 for inst 0/4.2/57/60.60
2400000: board.processor.cores.core.execute: Completed inst: 0/4.2/57/60.60 pc: 0x1016e (divu)
2400000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/57/60.60 pc: 0x1016e (divu) regIndex: 23 final numResults: 0
2400000: board.processor.cores.core: A0 T0 : 0x1016e @main+190    : divu s7, t2, t1            : IntDiv :  D=0x00000000000000ab  FetchSeq=60  CPSeq=56  flags=(IsInteger)
2400000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 0
2400000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 1
2400000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/58/61.61 pc: 0x10172 (rem) to FU: 2
2400000: board.processor.cores.core.execute: Issuing inst: 0/4.2/58/61.61 pc: 0x10172 (rem) into FU 2
2400000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/58/61.61 pc: 0x10172 (rem) regIndex: 5 final numResults: 1 returnCycle: 260
2400000: board.processor.cores.core.execute: MinorInst: id=0/4.2/58/61.61 addr=0x10172 inst="rem t0, t2, t1" class=IntDiv flags="IsInteger" srcRegs=r7,r6 destRegs=r5 extMachInst=                                                                                                                                                500001000263e2b3
2400000: board.processor.cores.core.execute: Reached inst issue limit
2400000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
2400000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2400000: board.processor.cores.core.decode: Passing on inst: 0/4.2/66/69 pc: 0x10192 (feq_s) inputIndex: 0 output_index: 0
2400000: board.processor.cores.core.fetch2: Scheduled Thread: 0
2400000: board.processor.cores.core.decoder: Requesting bytes 0x74c3a010 from address 0x1019c
2400000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x1019c
2400000: board.processor.cores.core.fetch2: Inst not ready yet
2400000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x1019c lineWidth: 0x4
2400000: board.processor.cores.core.fetch1: Processing fetched line: 0/4.2/69
2400000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=0/4.2/69
2400000: global: MinorTrace: lines=
2400000: global: MinorTrace: lines=
2400000: global: MinorTrace: lines=0/4.2/69,-
2400000: global: MinorTrace: prediction=-,-
2400000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
2400000: global: MinorTrace: lines=R,,
2400000: global: MinorTrace: insts=-,(0/4.2/68/71)
2400000: global: MinorTrace: insts=(0/4.2/66/69.69)
2400000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),,
2400000: global: MinorTrace: insts=(0/4.2/66/69.69),-
2400000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2400000: global: MinorTrace: addr=,,,
2400000: global: MinorTrace: addr=,,,,,,,
2400000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2400000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),R
2400000: global: MinorTrace: busy=(5,1/0/260/61)
2400000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2400000: global: MinorTrace: insts=-
2400000: global: MinorTrace: insts=-,-,-,-
2400000: global: MinorTrace: insts=0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2400000: global: MinorTrace: insts=-,-,-
2400000: global: MinorTrace: insts=-,-,-,-
2400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2400000: global: MinorTrace: insts=-,-
2400000: global: MinorTrace: insts=-,-
2400000: global: MinorTrace: insts=-,-
2400000: global: MinorTrace: insts=-,-,-,-
2400000: global: MinorTrace: insts=-,-,-,-,-,-
2400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2400000: global: MinorTrace: insts=-
2400000: global: MinorTrace: insts=-,-
2400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2400000: global: MinorTrace: insts=-
